sqlID,nodeID,SQL Node,Child Node,Child NodeID
1,384,"WholeStageCodegen (62)","Project",385
1,384,"WholeStageCodegen (62)","BroadcastHashJoin",386
1,384,"WholeStageCodegen (62)","Project",387
1,384,"WholeStageCodegen (62)","Filter",388
1,384,"WholeStageCodegen (62)","ColumnarToRow",389
1,391,"WholeStageCodegen (92)","Sort",392
1,393,"WholeStageCodegen (137)","Sort",394
1,396,"WholeStageCodegen (126)","Project",397
1,396,"WholeStageCodegen (126)","SortMergeJoin",398
1,399,"WholeStageCodegen (124)","Sort",400
1,402,"WholeStageCodegen (123)","Project",403
1,402,"WholeStageCodegen (123)","SortMergeJoin",404
1,405,"WholeStageCodegen (121)","Sort",406
1,408,"WholeStageCodegen (110)","HashAggregate",409
1,411,"WholeStageCodegen (102)","HashAggregate",412
1,411,"WholeStageCodegen (102)","Project",413
1,411,"WholeStageCodegen (102)","BroadcastHashJoin",414
1,411,"WholeStageCodegen (102)","Project",415
1,411,"WholeStageCodegen (102)","BroadcastHashJoin",416
1,411,"WholeStageCodegen (102)","Project",417
1,411,"WholeStageCodegen (102)","BroadcastHashJoin",418
1,411,"WholeStageCodegen (102)","Project",419
1,411,"WholeStageCodegen (102)","SortMergeJoin",420
1,421,"WholeStageCodegen (100)","Sort",422
1,425,"WholeStageCodegen (72)","Project",426
1,425,"WholeStageCodegen (72)","SortMergeJoin",427
1,428,"WholeStageCodegen (70)","Sort",429
1,432,"WholeStageCodegen (39)","Project",433
1,432,"WholeStageCodegen (39)","Filter",434
1,432,"WholeStageCodegen (39)","ColumnarToRow",435
1,437,"WholeStageCodegen (71)","Sort",438
1,441,"WholeStageCodegen (40)","Filter",442
1,441,"WholeStageCodegen (40)","ColumnarToRow",443
1,445,"WholeStageCodegen (101)","Sort",446
1,449,"WholeStageCodegen (42)","Filter",450
1,449,"WholeStageCodegen (42)","ColumnarToRow",451
1,454,"WholeStageCodegen (43)","Filter",455
1,454,"WholeStageCodegen (43)","ColumnarToRow",456
1,458,"WholeStageCodegen (122)","Sort",459
1,461,"WholeStageCodegen (111)","HashAggregate",462
1,461,"WholeStageCodegen (111)","HashAggregate",463
1,461,"WholeStageCodegen (111)","Sort",464
1,466,"WholeStageCodegen (105)","Project",467
1,466,"WholeStageCodegen (105)","Project",468
1,466,"WholeStageCodegen (105)","BroadcastHashJoin",469
1,466,"WholeStageCodegen (105)","Project",470
1,466,"WholeStageCodegen (105)","BroadcastHashJoin",471
1,466,"WholeStageCodegen (105)","Project",472
1,466,"WholeStageCodegen (105)","BroadcastHashJoin",473
1,466,"WholeStageCodegen (105)","Project",474
1,466,"WholeStageCodegen (105)","SortMergeJoin",475
1,476,"WholeStageCodegen (103)","Sort",477
1,480,"WholeStageCodegen (75)","Project",481
1,480,"WholeStageCodegen (75)","SortMergeJoin",482
1,483,"WholeStageCodegen (73)","Sort",484
1,487,"WholeStageCodegen (45)","Project",488
1,487,"WholeStageCodegen (45)","Filter",489
1,487,"WholeStageCodegen (45)","ColumnarToRow",490
1,492,"WholeStageCodegen (74)","Sort",493
1,496,"WholeStageCodegen (46)","Filter",497
1,496,"WholeStageCodegen (46)","ColumnarToRow",498
1,500,"WholeStageCodegen (104)","Sort",501
1,504,"WholeStageCodegen (49)","Filter",505
1,504,"WholeStageCodegen (49)","ColumnarToRow",506
1,508,"WholeStageCodegen (125)","Sort",509
1,508,"WholeStageCodegen (125)","HashAggregate",510
1,508,"WholeStageCodegen (125)","HashAggregate",511
1,508,"WholeStageCodegen (125)","Sort",512
1,514,"WholeStageCodegen (81)","Project",515
1,514,"WholeStageCodegen (81)","Project",516
1,514,"WholeStageCodegen (81)","BroadcastHashJoin",517
1,514,"WholeStageCodegen (81)","Project",518
1,514,"WholeStageCodegen (81)","BroadcastHashJoin",519
1,514,"WholeStageCodegen (81)","Project",520
1,514,"WholeStageCodegen (81)","BroadcastHashJoin",521
1,514,"WholeStageCodegen (81)","Project",522
1,514,"WholeStageCodegen (81)","SortMergeJoin",523
1,524,"WholeStageCodegen (79)","Sort",525
1,528,"WholeStageCodegen (63)","Project",529
1,528,"WholeStageCodegen (63)","BroadcastHashJoin",530
1,528,"WholeStageCodegen (63)","Project",531
1,528,"WholeStageCodegen (63)","Filter",532
1,528,"WholeStageCodegen (63)","ColumnarToRow",533
1,535,"WholeStageCodegen (80)","Sort",536
1,539,"WholeStageCodegen (53)","Filter",540
1,539,"WholeStageCodegen (53)","ColumnarToRow",541
